street_id,street_name,house,sub_house,is_available,full_address,latitude,longitude,gis_full_name,provider
315,микрорайон 8-й микрорайон,30,,1,"Алматы г., микрорайон 8-й микрорайон, 30",43.224996,76.871302,"Алматы, 8-й микрорайон, 30",beeline
315,микрорайон 8-й микрорайон,31,,1,"Алматы г., микрорайон 8-й микрорайон, 31",43.224937,76.87212,"Алматы, 8-й микрорайон, 31",beeline
315,микрорайон 8-й микрорайон,33,,1,"Алматы г., микрорайон 8-й микрорайон, 33",43.223845,76.87159,"Алматы, 8-й микрорайон, 33",beeline
315,микрорайон 8-й микрорайон,34,,1,"Алматы г., микрорайон 8-й микрорайон, 34",43.224154,76.870679,"Алматы, 8-й микрорайон, 34 / улица Шаляпина, 34",beeline
315,микрорайон 8-й микрорайон,37,,1,"Алматы г., микрорайон 8-й микрорайон, 37",43.227052,76.864242,"Алматы, 8-й микрорайон, 37",beeline
315,микрорайон 8-й микрорайон,39,,1,"Алматы г., микрорайон 8-й микрорайон, 39",43.227852,76.865305,"Алматы, 8-й микрорайон, 39",beeline
315,микрорайон 8-й микрорайон,4,,1,"Алматы г., микрорайон 8-й микрорайон, 4",43.226402,76.866495,"Алматы, 8-й микрорайон, 4",beeline
315,микрорайон 8-й микрорайон,41,,1,"Алматы г., микрорайон 8-й микрорайон, 41",43.228644,76.866358,"Алматы, 8-й микрорайон, 41",beeline
315,микрорайон 8-й микрорайон,41/6,,1,"Алматы г., микрорайон 8-й микрорайон, 41/6",43.230149,76.867737,"Алматы, Moskva, жилой комплекс",beeline
315,микрорайон 8-й микрорайон,41а,,1,"Алматы г., микрорайон 8-й микрорайон, 41а",43.229653,76.867799,"Алматы, 8-й микрорайон, 41а",beeline
315,микрорайон 8-й микрорайон,5,,1,"Алматы г., микрорайон 8-й микрорайон, 5",43.225935,76.865934,"Алматы, 8-й микрорайон, 5",beeline
315,микрорайон 8-й микрорайон,55,,1,"Алматы г., микрорайон 8-й микрорайон, 55",43.225944,76.872466,"Алматы, 8-й микрорайон, 55",beeline
315,микрорайон 8-й микрорайон,57,,1,"Алматы г., микрорайон 8-й микрорайон, 57",43.225708,76.873045,"Алматы, 8-й микрорайон, 57",beeline
315,микрорайон 8-й микрорайон,58,,1,"Алматы г., микрорайон 8-й микрорайон, 58",43.226042,76.873282,"Алматы, 8-й микрорайон, 58",beeline
315,микрорайон 8-й микрорайон,6,,1,"Алматы г., микрорайон 8-й микрорайон, 6",43.225652,76.866332,"Алматы, 8-й микрорайон, 6",beeline
315,микрорайон 8-й микрорайон,72,,1,"Алматы г., микрорайон 8-й микрорайон, 72",43.228038,76.866608,"Алматы, 8-й микрорайон, 72",beeline
315,микрорайон 8-й микрорайон,72а,,1,"Алматы г., микрорайон 8-й микрорайон, 72а",43.227616,76.867202,"Алматы, 8-й микрорайон, 72а",beeline
315,микрорайон 8-й микрорайон,74,,1,"Алматы г., микрорайон 8-й микрорайон, 74",43.22842,76.867497,"Алматы, 8-й микрорайон, 74",beeline
315,микрорайон 8-й микрорайон,75,,1,"Алматы г., микрорайон 8-й микрорайон, 75",43.225712,76.872159,"Алматы, 8-й микрорайон, 75",beeline
315,микрорайон 8-й микрорайон,76,,1,"Алматы г., микрорайон 8-й микрорайон, 76",43.225841,76.871536,"Алматы, 8-й микрорайон, 76",beeline
315,микрорайон 8-й микрорайон,77,,1,"Алматы г., микрорайон 8-й микрорайон, 77",43.225977,76.870858,"Алматы, 8-й микрорайон, 77",beeline
315,микрорайон 8-й микрорайон,78,,1,"Алматы г., микрорайон 8-й микрорайон, 78",43.225524,76.870007,"Алматы, 8-й микрорайон, 78",beeline
315,микрорайон 8-й микрорайон,79,,1,"Алматы г., микрорайон 8-й микрорайон, 79",43.222604,76.870408,"Алматы, 8-й микрорайон, 79",beeline
315,микрорайон 8-й микрорайон,7а,,1,"Алматы г., микрорайон 8-й микрорайон, 7а",43.224884,76.866831,"Алматы, 8-й микрорайон, 7а",beeline
315,микрорайон 8-й микрорайон,8,,1,"Алматы г., микрорайон 8-й микрорайон, 8",43.304732,77.000414,"Алматы, 8-я улица, 8",beeline
315,микрорайон 8-й микрорайон,80,,1,"Алматы г., микрорайон 8-й микрорайон, 80",43.223196,76.870989,"Алматы, 8-й микрорайон, 80",beeline
315,микрорайон 8-й микрорайон,81,,1,"Алматы г., микрорайон 8-й микрорайон, 81",43.222317,76.869336,"Алматы, 8-й микрорайон, 81",beeline
315,микрорайон 8-й микрорайон,82,,1,"Алматы г., микрорайон 8-й микрорайон, 82",43.222782,76.869268,"Алматы, 8-й микрорайон, 82",beeline
315,микрорайон 8-й микрорайон,84,,1,"Алматы г., микрорайон 8-й микрорайон, 84",43.223579,76.870447,"Алматы, 8-й микрорайон, 84",beeline
315,микрорайон 8-й микрорайон,85,,1,"Алматы г., микрорайон 8-й микрорайон, 85",43.223246,76.87021,"Алматы, 8-й микрорайон, 85",beeline
315,микрорайон 8-й микрорайон,86,,1,"Алматы г., микрорайон 8-й микрорайон, 86",43.227798,76.869438,"Алматы, 8-й микрорайон, 86",beeline
315,микрорайон 8-й микрорайон,87,,1,"Алматы г., микрорайон 8-й микрорайон, 87",43.224152,76.866743,"Алматы, проспект Алтынсарина, 87 / 8-й микрорайон, 87",beeline
315,микрорайон 8-й микрорайон,87а,,1,"Алматы г., микрорайон 8-й микрорайон, 87а",43.223714,76.86736,"Алматы, 8-й микрорайон, 87а",beeline
315,микрорайон 8-й микрорайон,8а,,1,"Алматы г., микрорайон 8-й микрорайон, 8а",43.226287,76.865148,"Алматы, 8-й микрорайон, 8а",beeline
315,микрорайон 8-й микрорайон,9,,1,"Алматы г., микрорайон 8-й микрорайон, 9",43.224977,76.865603,"Алматы, 8-й микрорайон, 9",beeline
525,улица 8 Линия,117а,,1,"Алматы г., улица 8 Линия, 117а",43.238137,76.900555,"Алматы, улица Ербола Сыпатаева, 117а",beeline
525,улица 8 Линия,121,,1,"Алматы г., улица 8 Линия, 121",43.237044,76.900524,"Алматы, улица Мынбаева, 50 / улица Ербола Сыпатаева, 121",beeline
525,улица 8 Линия,123,,1,"Алматы г., улица 8 Линия, 123",43.235877,76.900856,"Алматы, улица Ербола Сыпатаева, 123",beeline
525,улица 8 Линия,134,,1,"Алматы г., улица 8 Линия, 134",43.236588,76.901345,"Алматы, улица Ербола Сыпатаева, 134",beeline
525,улица 8 Линия,136,,1,"Алматы г., улица 8 Линия, 136",43.236307,76.901184,"Алматы, улица Ербола Сыпатаева, 136",beeline
525,улица 8 Линия,210,,1,"Алматы г., улица 8 Линия, 210",43.227346,76.902368,"Алматы, улица Ербола Сыпатаева, 210",beeline
525,улица 8 Линия,212,,1,"Алматы г., улица 8 Линия, 212",43.226626,76.902451,"Алматы, улица Ербола Сыпатаева, 212",beeline
525,улица 8 Линия,214,,1,"Алматы г., улица 8 Линия, 214",43.226349,76.902635,"Алматы, улица Ербола Сыпатаева, 214",beeline
66,микрорайон 9-й микрорайон,10,,1,"Алматы г., микрорайон 9-й микрорайон, 10",43.212827,76.861345,"Алматы, 9-й микрорайон, 10",beeline
66,микрорайон 9-й микрорайон,11,,1,"Алматы г., микрорайон 9-й микрорайон, 11",43.212658,76.862007,"Алматы, 9-й микрорайон, 11",beeline
66,микрорайон 9-й микрорайон,12,,1,"Алматы г., микрорайон 9-й микрорайон, 12",43.212646,76.862536,"Алматы, 9-й микрорайон, 12",beeline
66,микрорайон 9-й микрорайон,13,,1,"Алматы г., микрорайон 9-й микрорайон, 13",43.21302,76.863299,"Алматы, 9-й микрорайон, 13",beeline
66,микрорайон 9-й микрорайон,14,,1,"Алматы г., микрорайон 9-й микрорайон, 14",43.213342,76.863004,"Алматы, 9-й микрорайон, 14",beeline
66,микрорайон 9-й микрорайон,15,,1,"Алматы г., микрорайон 9-й микрорайон, 15",43.213257,76.862223,"Алматы, 9-й микрорайон, 15",beeline
66,микрорайон 9-й микрорайон,17,,1,"Алматы г., микрорайон 9-й микрорайон, 17",43.213297,76.860205,"Алматы, 9-й микрорайон, 17",beeline
66,микрорайон 9-й микрорайон,18,,1,"Алматы г., микрорайон 9-й микрорайон, 18",43.212605,76.859925,"Алматы, 9-й микрорайон, 18",beeline
66,микрорайон 9-й микрорайон,19,,1,"Алматы г., микрорайон 9-й микрорайон, 19",43.21247,76.85894,"Алматы, 9-й микрорайон, 19",beeline
66,микрорайон 9-й микрорайон,2,,1,"Алматы г., микрорайон 9-й микрорайон, 2",43.210788,76.861482,"Алматы, 9-й микрорайон, 2",beeline
66,микрорайон 9-й микрорайон,20,,1,"Алматы г., микрорайон 9-й микрорайон, 20",43.213344,76.859326,"Алматы, 9-й микрорайон, 20",beeline
66,микрорайон 9-й микрорайон,21,,1,"Алматы г., микрорайон 9-й микрорайон, 21",43.213235,76.858242,"Алматы, 9-й микрорайон, 21",beeline
66,микрорайон 9-й микрорайон,22,,1,"Алматы г., микрорайон 9-й микрорайон, 22",43.21364,76.859006,"Алматы, 9-й микрорайон, 22",beeline
66,микрорайон 9-й микрорайон,23,,1,"Алматы г., микрорайон 9-й микрорайон, 23",43.213946,76.858763,"Алматы, 9-й микрорайон, 23",beeline
66,микрорайон 9-й микрорайон,24,,1,"Алматы г., микрорайон 9-й микрорайон, 24",43.214161,76.858216,"Алматы, 9-й микрорайон, 24",beeline
66,микрорайон 9-й микрорайон,25,,1,"Алматы г., микрорайон 9-й микрорайон, 25",43.214963,76.859723,"Алматы, 9-й микрорайон, 25",beeline
66,микрорайон 9-й микрорайон,26,,1,"Алматы г., микрорайон 9-й микрорайон, 26",43.214308,76.860434,"Алматы, 9-й микрорайон, 26",beeline
66,микрорайон 9-й микрорайон,27,,1,"Алматы г., микрорайон 9-й микрорайон, 27",43.214873,76.860572,"Алматы, 9-й микрорайон, 27",beeline
66,микрорайон 9-й микрорайон,28,,1,"Алматы г., микрорайон 9-й микрорайон, 28",43.21549,76.860874,"Алматы, 9-й микрорайон, 28 / улица Шаляпина, 28",beeline
66,микрорайон 9-й микрорайон,28а,,1,"Алматы г., микрорайон 9-й микрорайон, 28а",43.215777,76.861901,"Алматы, 9-й микрорайон, 28а",beeline
66,микрорайон 9-й микрорайон,29,,1,"Алматы г., микрорайон 9-й микрорайон, 29",43.21526,76.861514,"Алматы, 9-й микрорайон, 29",beeline
66,микрорайон 9-й микрорайон,29а,,1,"Алматы г., микрорайон 9-й микрорайон, 29а",43.215494,76.862076,"Алматы, 9-й микрорайон, 29а",beeline
66,микрорайон 9-й микрорайон,3,,1,"Алматы г., микрорайон 9-й микрорайон, 3",43.2111,76.861198,"Алматы, 9-й микрорайон, 3",beeline
66,микрорайон 9-й микрорайон,32,,1,"Алматы г., микрорайон 9-й микрорайон, 32",43.215657,76.862803,"Алматы, 9-й микрорайон, 32",beeline
66,микрорайон 9-й микрорайон,34,,1,"Алматы г., микрорайон 9-й микрорайон, 34",43.216506,76.86302,"Алматы, 9-й микрорайон, 34",beeline
66,микрорайон 9-й микрорайон,35,,1,"Алматы г., микрорайон 9-й микрорайон, 35",43.216351,76.864445,"Алматы, 9-й микрорайон, 35",beeline
66,микрорайон 9-й микрорайон,36,,1,"Алматы г., микрорайон 9-й микрорайон, 36",43.215746,76.864097,"Алматы, 9-й микрорайон, 36",beeline
66,микрорайон 9-й микрорайон,37,,1,"Алматы г., микрорайон 9-й микрорайон, 37",43.215258,76.863904,"Алматы, 9-й микрорайон, 37",beeline
66,микрорайон 9-й микрорайон,39,,1,"Алматы г., микрорайон 9-й микрорайон, 39",43.215195,76.864817,"Алматы, 9-й микрорайон, 39",beeline
66,микрорайон 9-й микрорайон,4,,1,"Алматы г., микрорайон 9-й микрорайон, 4",43.211519,76.86119,"Алматы, 9-й микрорайон, 4",beeline
66,микрорайон 9-й микрорайон,40,,1,"Алматы г., микрорайон 9-й микрорайон, 40",43.214948,76.866012,"Алматы, 9-й микрорайон, 40 / улица Берегового, 40",beeline
66,микрорайон 9-й микрорайон,42,,1,"Алматы г., микрорайон 9-й микрорайон, 42",43.214226,76.863399,"Алматы, 9-й микрорайон, 42",beeline
66,микрорайон 9-й микрорайон,43,,1,"Алматы г., микрорайон 9-й микрорайон, 43",43.213731,76.86369,"Алматы, 9-й микрорайон, 43",beeline
66,микрорайон 9-й микрорайон,44,,1,"Алматы г., микрорайон 9-й микрорайон, 44",43.213886,76.86494,"Алматы, 9-й микрорайон, 44",beeline
66,микрорайон 9-й микрорайон,46,,1,"Алматы г., микрорайон 9-й микрорайон, 46",43.213796,76.865893,"Алматы, 9-й микрорайон, 46 / улица Юрия Кима, 46",beeline
66,микрорайон 9-й микрорайон,47,,1,"Алматы г., микрорайон 9-й микрорайон, 47",43.213397,76.866008,"Алматы, 9-й микрорайон, 47",beeline
66,микрорайон 9-й микрорайон,48,,1,"Алматы г., микрорайон 9-й микрорайон, 48",43.213374,76.865206,"Алматы, 9-й микрорайон, 48",beeline
66,микрорайон 9-й микрорайон,49,,1,"Алматы г., микрорайон 9-й микрорайон, 49",43.213016,76.864463,"Алматы, 9-й микрорайон, 49",beeline
66,микрорайон 9-й микрорайон,5,,1,"Алматы г., микрорайон 9-й микрорайон, 5",43.211697,76.859644,"Алматы, 9-й микрорайон, 5",beeline
66,микрорайон 9-й микрорайон,50,,1,"Алматы г., микрорайон 9-й микрорайон, 50",43.212377,76.864176,"Алматы, 9-й микрорайон, 50",beeline
66,микрорайон 9-й микрорайон,51,,1,"Алматы г., микрорайон 9-й микрорайон, 51",43.212366,76.8646,"Алматы, 9-й микрорайон, 51",beeline
66,микрорайон 9-й микрорайон,6,,1,"Алматы г., микрорайон 9-й микрорайон, 6",43.211791,76.860788,"Алматы, 9-й микрорайон, 6",beeline
66,микрорайон 9-й микрорайон,69а,,1,"Алматы г., микрорайон 9-й микрорайон, 69а",43.212685,76.863258,"Алматы, 9-й",beeline
66,микрорайон 9-й микрорайон,8,,1,"Алматы г., микрорайон 9-й микрорайон, 8",43.212377,76.861023,"Алматы, 9-й микрорайон, 8",beeline
632,улица TSTTS,111,,1,"Алматы г., улица TSTTS, 111",43.153474,76.890187,"Алматы, квартал Г",beeline
632,улица TSTTS,111/25а4,,1,"Алматы г., улица TSTTS, 111/25а4",43.153474,76.890187,"Алматы, квартал Г",beeline
632,улица TSTTS,111/25а5,,1,"Алматы г., улица TSTTS, 111/25а5",43.153474,76.890187,"Алматы, квартал Г",beeline
632,улица TSTTS,111/25а6,,1,"Алматы г., улица TSTTS, 111/25а6",43.153474,76.890187,"Алматы, квартал Г",beeline
632,улица TSTTS,111/25а7,,1,"Алматы г., улица TSTTS, 111/25а7",43.153474,76.890187,"Алматы, квартал Г",beeline
632,улица TSTTS,111/26,,1,"Алматы г., улица TSTTS, 111/26",43.330423,76.810662,"Алматы, 26-я улица",beeline
632,улица TSTTS,222,,1,"Алматы г., улица TSTTS, 222",43.153474,76.890187,"Алматы, квартал Г",beeline
632,улица TSTTS,333,,1,"Алматы г., улица TSTTS, 333",43.153474,76.890187,"Алматы, квартал Г",beeline
632,улица TSTTS,707/1k1,,1,"Алматы г., улица TSTTS, 707/1k1",43.242781,76.89413,Алматы,beeline
632,улица TSTTS,999,,1,"Алматы г., улица TSTTS, 999",43.153474,76.890187,"Алматы, квартал Г",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/10,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/10",43.217638,76.773837,"Алматы, улица Алтын Орда, 6/10 к1 блок 8",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/10к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/10к1",43.21764,76.774311,"Алматы, улица Алтын Орда, 6/10 к1",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/11,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/11",43.217633,76.775339,"Алматы, улица Алтын Орда, 6/11 к1 блок 11",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/11к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/11к1",43.217633,76.775339,"Алматы, улица Алтын Орда, 6/11 к1 блок 11",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/13,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/13",43.217192,76.774228,"Алматы, улица Алтын Орда, 6/13",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/13к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/13к1",43.216826,76.774444,"Алматы, улица Алтын Орда, 6/13 к1",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/14,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/14",43.21645,76.774014,"Алматы, улица Алтын Орда, 6/14 блок 124",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/14к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/14к1",43.216708,76.773907,"Алматы, улица Алтын Орда, 6/14 к1 блок 125",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/15,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/15",43.216349,76.773553,"Алматы, улица Алтын Орда, 6/15 блок 123",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/15к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/15к1",43.216607,76.773447,"Алматы, улица Алтын Орда, 6/15 к1 блок 122",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/16,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/16",43.215998,76.773738,"Алматы, улица Алтын Орда, 6/16 к1 блок 112",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/16к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/16к1",43.215998,76.773738,"Алматы, улица Алтын Орда, 6/16 к1 блок 112",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/16к2,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/16к2",43.216164,76.774492,"Алматы, улица Алтын Орда, 6/16 к2 блок 110",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/17,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/17",43.215517,76.773935,"Алматы, улица Алтын Орда, 6/17 блок 106",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/17к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/17к1",43.215609,76.774347,"Алматы, улица Алтын Орда, 6/17 к1 блок 107",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/17к2,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/17к2",43.215684,76.774688,"Алматы, улица Алтын Орда, 6/17 к2 блок 108",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/17к3,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/17к3",43.215919,76.774817,"Алматы, улица Алтын Орда, 6/17 к3 блок 109",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/18,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/18",43.215333,76.774697,"Алматы, улица Алтын Орда, 6/18 блок 101",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/18к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/18к1",43.215031,76.774818,"Алматы, улица Алтын Орда, 6/18 к1 блок 102",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/18к2,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/18к2",43.214763,76.774618,"Алматы, улица Алтын Орда, 6/18 к2 блок 103",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/18к3,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/18к3",43.214909,76.774251,"Алматы, улица Алтын Орда, 6/18 к3 блок 104",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/18к4,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/18к4",43.215211,76.774129,"Алматы, улица Алтын Орда, 6/18 к4 блок 105",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/19,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/19",43.215528,76.775602,"Алматы, улица Алтын Орда, 6/19 блок 98",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/19к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/19к1",43.215226,76.775723,"Алматы, улица Алтын Орда, 6/19 к1 блок 97",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/19к2,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/19к2",43.214958,76.775523,"Алматы, улица Алтын Орда, 6/19 к2 блок 96",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/19к3,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/19к3",43.215104,76.775157,"Алматы, улица Алтын Орда, 6/19 к3 блок 100",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/19к4,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/19к4",43.215406,76.775035,"Алматы, улица Алтын Орда, 6/19 к4 блок 119",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/20,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/20",43.214735,76.776051,"Алматы, улица Алтын Орда, 6/20",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/20к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/20к1",43.214645,76.775638,"Алматы, улица Алтын Орда, 6/20 к1",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/21,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/21",43.213519,76.775383,"Алматы, улица Алтын Орда, 6/21",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/21к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/21к1",43.213842,76.775412,"Алматы, улица Алтын Орда, 6/21 к1",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/21к2,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/21к2",43.214165,76.775442,"Алматы, улица Алтын Орда, 6/21 к2",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/22,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/22",43.213565,76.775802,"Алматы, улица Алтын Орда, 6/22",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/22к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/22к1",43.213889,76.775832,"Алматы, улица Алтын Орда, 6/22 к1",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/22к2,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/22к2",43.214212,76.775862,"Алматы, улица Алтын Орда, 6/22 к2",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/23,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/23",43.213539,76.776335,"Алматы, улица Алтын Орда, 6/23",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/23к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/23к1",43.213862,76.776365,"Алматы, улица Алтын Орда, 6/23 к1",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/23к2,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/23к2",43.214185,76.776395,"Алматы, улица Алтын Орда, 6/23 к2",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/24,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/24",43.213262,76.776191,"Алматы, улица Алтын Орда, 6/24",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/24к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/24к1",43.213284,76.775749,"Алматы, улица Алтын Орда, 6/24 к1",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/25,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/25",43.212774,76.777448,"Алматы, улица Алтын Орда, 6/25",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/26,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/26",43.213204,76.777359,"Алматы, улица Алтын Орда, 6/26",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/26к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/26к1",43.213226,76.776917,"Алматы, улица Алтын Орда, 6/26 к1",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/27,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/27",43.213531,76.77739,"Алматы, улица Алтын Орда, 6/27",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/27к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/27к1",43.213553,76.776948,"Алматы, улица Алтын Орда, 6/27 к1",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/28,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/28",43.213933,76.777427,"Алматы, улица Алтын Орда, 6/28",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/28к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/28к1",43.213955,76.776985,"Алматы, улица Алтын Орда, 6/28 к1",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/29,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/29",43.214261,76.777457,"Алматы, улица Алтын Орда, 6/29",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/29к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/29к1",43.214283,76.777015,"Алматы, улица Алтын Орда, 6/29 к1",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/3,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/3",43.215516,76.772806,"Алматы, улица Алтын Орда, 6/3 блок 115",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/30,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/30",43.214629,76.777637,"Алматы, улица Алтын Орда, 6/30",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/31,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/31",43.215072,76.77758,"Алматы, улица Алтын Орда, 6/31",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/31к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/31к1",43.214981,76.777168,"Алматы, улица Алтын Орда, 6/31 к1",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/31к2,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/31к2",43.214891,76.776755,"Алматы, улица Алтын Орда, 6/31 к2",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/31к3,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/31к3",43.21467,76.776544,"Алматы, улица Алтын Орда, 6/31 к3",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/33,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/33",43.215425,76.777036,"Алматы, улица Алтын Орда, 6/33 блок 68",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/33к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/33к1",43.215731,76.776911,"Алматы, улица Алтын Орда, 6/33 к1 блок 67",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/34,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/34",43.215548,76.777589,"Алматы, улица Алтын Орда, 6/34 блок 66",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/34к1,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/34к1",43.215854,76.777463,"Алматы, улица Алтын Орда, 6/34 к1 блок 65",beeline
9566,"микрорайон Абай, ул. Алтын Орда",6/35,,1,"Алматы г., микрорайон Абай, ул. Алтын Орда, 6/35",43.216277,76.777289,"Алматы, улица Алтын Орда, 6/35 блок 62",beeline
